Processing Log - Thu Apr 24 15:43:46 CST 2025
Case_ID,Status,Timestamp
TCGA-UZ-A9PK,SUCCESS,2025-04-24 16:47:51
TCGA-F9-A8NY,SUCCESS,2025-04-24 16:47:58
TCGA-B9-A5W9,SUCCESS,2025-04-24 16:48:09
TCGA-UZ-A9PL,SUCCESS,2025-04-24 16:48:16
TCGA-GL-A9DC,SUCCESS,2025-04-24 16:48:23
TCGA-UZ-A9PP,SUCCESS,2025-04-24 16:48:29
TCGA-KV-A74V,SUCCESS,2025-04-24 16:48:39
TCGA-HE-A5NI,SUCCESS,2025-04-24 16:48:46
TCGA-UZ-A9PQ,SUCCESS,2025-04-24 16:48:56
TCGA-FG-A4MU,SUCCESS,2025-04-24 16:49:04
TCGA-F6-A8O3,SUCCESS,2025-04-24 16:49:12
TCGA-DU-6407,SUCCESS,2025-04-24 16:49:28
TCGA-FG-A4MY,SUCCESS,2025-04-24 16:49:37
TCGA-DU-6395,SUCCESS,2025-04-24 16:49:45
TCGA-P5-A735,SUCCESS,2025-04-24 16:49:53
TCGA-DU-A7T8,SUCCESS,2025-04-24 16:50:00
TCGA-P5-A5F1,FAILED_NO_RESULTS,2025-04-24 16:50:06
TCGA-TQ-A8XE,SUCCESS,2025-04-24 16:50:23
TCGA-P5-A72X,SUCCESS,2025-04-24 16:50:30
TCGA-P5-A72W,SUCCESS,2025-04-24 16:50:40
TCGA-W9-A837,SUCCESS,2025-04-24 16:50:47
TCGA-VM-A8CF,SUCCESS,2025-04-24 16:50:57
TCGA-S9-A6TV,SUCCESS,2025-04-24 16:51:04
TCGA-P5-A737,SUCCESS,2025-04-24 16:51:11
TCGA-E1-A7YI,SUCCESS,2025-04-24 16:51:20
TCGA-DB-A75K,SUCCESS,2025-04-24 16:51:26
TCGA-P5-A77X,SUCCESS,2025-04-24 16:51:33
TCGA-DB-A64P,SUCCESS,2025-04-24 16:51:40
TCGA-HW-A5KM,SUCCESS,2025-04-24 16:51:47
TCGA-DB-5274,SUCCESS,2025-04-24 16:51:53
TCGA-DB-A75O,SUCCESS,2025-04-24 16:52:02
TCGA-DU-5870,SUCCESS,2025-04-24 16:52:10
TCGA-LG-A9QD,SUCCESS,2025-04-24 16:52:17
TCGA-LG-A9QC,SUCCESS,2025-04-24 16:52:27
TCGA-DD-AAC8,SUCCESS,2025-04-24 16:52:36
TCGA-BC-A5W4,SUCCESS,2025-04-24 16:52:50
TCGA-DD-AACB,SUCCESS,2025-04-24 16:52:59
TCGA-BC-A8YO,SUCCESS,2025-04-24 16:53:10
TCGA-DD-AACI,SUCCESS,2025-04-24 16:53:23
TCGA-DD-AACL,SUCCESS,2025-04-24 16:53:31
TCGA-CC-A7IF,SUCCESS,2025-04-24 16:53:39
TCGA-G3-AAV0,SUCCESS,2025-04-24 16:53:47
TCGA-CC-A123,SUCCESS,2025-04-24 16:53:55
TCGA-38-A44F,SUCCESS,2025-04-24 16:54:03
TCGA-91-A4BC,SUCCESS,2025-04-24 16:54:12
TCGA-94-7033,SUCCESS,2025-04-24 16:54:22
TCGA-56-8623,SUCCESS,2025-04-24 16:54:28
TCGA-J1-A4AH,SUCCESS,2025-04-24 16:54:41
TCGA-63-A5MR,SUCCESS,2025-04-24 16:54:49
TCGA-85-A512,SUCCESS,2025-04-24 16:54:57
TCGA-43-8115,SUCCESS,2025-04-24 16:55:09
TCGA-43-6770,SUCCESS,2025-04-24 16:55:19
TCGA-85-8481,SUCCESS,2025-04-24 16:55:27
TCGA-85-A4QR,SUCCESS,2025-04-24 16:55:37
TCGA-63-7020,SUCCESS,2025-04-24 16:55:46
TCGA-85-6561,SUCCESS,2025-04-24 16:55:54
TCGA-85-6798,SUCCESS,2025-04-24 16:56:04
TCGA-56-8083,SUCCESS,2025-04-24 16:56:16
TCGA-77-A5G6,SUCCESS,2025-04-24 16:56:27
TCGA-98-8023,SUCCESS,2025-04-24 16:56:41
TCGA-63-A5MG,SUCCESS,2025-04-24 16:56:49
TCGA-58-8393,SUCCESS,2025-04-24 16:56:57
TCGA-58-8386,SUCCESS,2025-04-24 16:57:06
TCGA-37-4135,SUCCESS,2025-04-24 16:57:24
TCGA-92-7341,SUCCESS,2025-04-24 16:57:38
TCGA-85-6175,SUCCESS,2025-04-24 16:57:47
TCGA-94-8035,SUCCESS,2025-04-24 16:57:56
TCGA-34-5234,SUCCESS,2025-04-24 16:58:04
TCGA-63-7023,SUCCESS,2025-04-24 16:58:16
TCGA-56-7223,SUCCESS,2025-04-24 16:58:29
TCGA-56-8308,SUCCESS,2025-04-24 16:58:40
TCGA-98-A53J,SUCCESS,2025-04-24 16:58:48
TCGA-85-8288,SUCCESS,2025-04-24 16:58:56
TCGA-85-A4CL,SUCCESS,2025-04-24 16:59:06
TCGA-77-7465,SUCCESS,2025-04-24 16:59:16
TCGA-85-8353,SUCCESS,2025-04-24 16:59:25
TCGA-34-5239,SUCCESS,2025-04-24 16:59:33
TCGA-85-8277,SUCCESS,2025-04-24 16:59:44
TCGA-85-7699,SUCCESS,2025-04-24 16:59:53
TCGA-21-1082,SUCCESS,2025-04-24 17:00:02
TCGA-70-6723,SUCCESS,2025-04-24 17:00:13
TCGA-85-7844,SUCCESS,2025-04-24 17:00:21
TCGA-56-7221,SUCCESS,2025-04-24 17:00:30
TCGA-90-6837,SUCCESS,2025-04-24 17:00:38
TCGA-96-7545,SUCCESS,2025-04-24 17:00:46
TCGA-56-7579,SUCCESS,2025-04-24 17:00:55
TCGA-96-7544,SUCCESS,2025-04-24 17:01:06
TCGA-58-8388,SUCCESS,2025-04-24 17:01:14
TCGA-34-5927,SUCCESS,2025-04-24 17:01:22
TCGA-77-8146,SUCCESS,2025-04-24 17:01:31
TCGA-85-A50M,SUCCESS,2025-04-24 17:01:40
TCGA-33-A4WN,SUCCESS,2025-04-24 17:01:48
TCGA-85-8584,SUCCESS,2025-04-24 17:01:57
TCGA-77-8154,SUCCESS,2025-04-24 17:02:06
TCGA-90-7766,SUCCESS,2025-04-24 17:02:14
TCGA-77-7140,SUCCESS,2025-04-24 17:02:28
TCGA-21-1081,SUCCESS,2025-04-24 17:02:40
TCGA-63-A5MT,SUCCESS,2025-04-24 17:02:50
TCGA-34-5241,SUCCESS,2025-04-24 17:02:59
TCGA-34-8454,SUCCESS,2025-04-24 17:03:07
TCGA-O2-A52N,SUCCESS,2025-04-24 17:03:18
TCGA-52-7811,SUCCESS,2025-04-24 17:03:26
TCGA-85-8352,SUCCESS,2025-04-24 17:03:36
TCGA-98-8021,SUCCESS,2025-04-24 17:03:45
TCGA-56-8629,SUCCESS,2025-04-24 17:03:56
TCGA-58-A46L,SUCCESS,2025-04-24 17:04:06
TCGA-37-A5EM,SUCCESS,2025-04-24 17:04:19
TCGA-56-8625,SUCCESS,2025-04-24 17:04:29
TCGA-85-A4JB,SUCCESS,2025-04-24 17:04:38
TCGA-68-7755,SUCCESS,2025-04-24 17:04:49
TCGA-85-A4CN,SUCCESS,2025-04-24 17:04:57
TCGA-85-8070,SUCCESS,2025-04-24 17:05:07
TCGA-XC-AA0X,SUCCESS,2025-04-24 17:05:17
TCGA-85-8479,SUCCESS,2025-04-24 17:05:25
TCGA-52-7810,SUCCESS,2025-04-24 17:05:39
TCGA-98-A53A,SUCCESS,2025-04-24 17:05:49
TCGA-UD-AABY,SUCCESS,2025-04-24 17:05:56
TCGA-3H-AB3K,FAILED_NO_RESULTS,2025-04-24 17:06:02
TCGA-LK-A4O7,SUCCESS,2025-04-24 17:06:11
TCGA-MQ-A4LM,SUCCESS,2025-04-24 17:06:19
TCGA-3U-A98I,SUCCESS,2025-04-24 17:06:29
TCGA-LK-A4NY,SUCCESS,2025-04-24 17:06:38
TCGA-UD-AAC7,SUCCESS,2025-04-24 17:06:46
TCGA-MQ-A6BR,SUCCESS,2025-04-24 17:06:53
TCGA-MQ-A4LV,SUCCESS,2025-04-24 17:07:02
TCGA-TS-A8AY,SUCCESS,2025-04-24 17:07:12
TCGA-NQ-A57I,SUCCESS,2025-04-24 17:07:20
TCGA-SC-AA5Z,SUCCESS,2025-04-24 17:07:27
TCGA-UT-A88D,SUCCESS,2025-04-24 17:07:35
TCGA-3H-AB3S,SUCCESS,2025-04-24 17:07:44
TCGA-3U-A98F,SUCCESS,2025-04-24 17:07:52
TCGA-TS-A7OY,SUCCESS,2025-04-24 17:08:00
TCGA-YS-A95B,SUCCESS,2025-04-24 17:08:08
TCGA-NQ-A638,SUCCESS,2025-04-24 17:08:17
TCGA-TS-A7P6,SUCCESS,2025-04-24 17:08:25
TCGA-TS-A7OU,SUCCESS,2025-04-24 17:08:32
TCGA-ZN-A9VO,SUCCESS,2025-04-24 17:08:41
TCGA-TS-A7P8,SUCCESS,2025-04-24 17:08:49
TCGA-MQ-A4KX,SUCCESS,2025-04-24 17:08:57
TCGA-UD-AABZ,SUCCESS,2025-04-24 17:09:05
TCGA-TS-A8AF,SUCCESS,2025-04-24 17:09:17
TCGA-UT-A88G,SUCCESS,2025-04-24 17:09:25
TCGA-UT-A88C,SUCCESS,2025-04-24 17:09:32
TCGA-3U-A98G,SUCCESS,2025-04-24 17:09:50
TCGA-LK-A4NZ,SUCCESS,2025-04-24 17:10:00
TCGA-TS-A7PB,SUCCESS,2025-04-24 17:10:08
TCGA-ZN-A9VV,SUCCESS,2025-04-24 17:10:17
TCGA-3U-A98E,SUCCESS,2025-04-24 17:10:24
TCGA-SC-A6LM,SUCCESS,2025-04-24 17:10:32
TCGA-MQ-A4LC,SUCCESS,2025-04-24 17:10:40
TCGA-SH-A9CT,SUCCESS,2025-04-24 17:10:50
TCGA-ZN-A9VU,SUCCESS,2025-04-24 17:10:57
TCGA-ZN-A9VQ,SUCCESS,2025-04-24 17:11:05
TCGA-3H-AB3L,SUCCESS,2025-04-24 17:11:14
TCGA-TS-A7P3,SUCCESS,2025-04-24 17:11:22
TCGA-3U-A98H,SUCCESS,2025-04-24 17:11:30
TCGA-ZN-A9VS,SUCCESS,2025-04-24 17:11:37
TCGA-LK-A4O5,SUCCESS,2025-04-24 17:11:46
TCGA-UD-AAC6,SUCCESS,2025-04-24 17:11:54
TCGA-SC-A6LR,SUCCESS,2025-04-24 17:12:02
TCGA-3H-AB3U,SUCCESS,2025-04-24 17:12:11
TCGA-TS-A7P7,SUCCESS,2025-04-24 17:12:19
TCGA-MQ-A4LJ,SUCCESS,2025-04-24 17:12:27
TCGA-UT-A97Y,SUCCESS,2025-04-24 17:12:33
TCGA-YS-A95C,SUCCESS,2025-04-24 17:12:42
TCGA-LK-A4O6,SUCCESS,2025-04-24 17:12:49
TCGA-SC-A6LP,SUCCESS,2025-04-24 17:12:55
TCGA-SH-A7BC,SUCCESS,2025-04-24 17:13:04
TCGA-TS-A7P0,SUCCESS,2025-04-24 17:13:14
TCGA-MQ-A6BQ,SUCCESS,2025-04-24 17:13:20
TCGA-SH-A7BH,SUCCESS,2025-04-24 17:13:28
TCGA-ZN-A9VP,SUCCESS,2025-04-24 17:13:36
TCGA-TS-A8AV,SUCCESS,2025-04-24 17:13:43
TCGA-3H-AB3M,SUCCESS,2025-04-24 17:13:55
TCGA-SH-A9CU,SUCCESS,2025-04-24 17:14:04
TCGA-MQ-A6BL,SUCCESS,2025-04-24 17:14:14
TCGA-3H-AB3O,SUCCESS,2025-04-24 17:14:20
TCGA-MQ-A6BS,SUCCESS,2025-04-24 17:14:29
TCGA-13-1506,SUCCESS,2025-04-24 17:14:44
TCGA-04-1525,SUCCESS,2025-04-24 17:14:55
TCGA-OY-A56P,SUCCESS,2025-04-24 17:15:07
TCGA-42-2591,SUCCESS,2025-04-24 17:15:18
TCGA-25-1870,SUCCESS,2025-04-24 17:15:30
TCGA-13-0916,SUCCESS,2025-04-24 17:15:42
TCGA-24-1435,SUCCESS,2025-04-24 17:15:55
TCGA-36-2537,SUCCESS,2025-04-24 17:16:04
TCGA-13-1498,SUCCESS,2025-04-24 17:16:18
TCGA-24-2038,SUCCESS,2025-04-24 17:16:26
TCGA-24-1417,SUCCESS,2025-04-24 17:16:36
TCGA-24-1550,SUCCESS,2025-04-24 17:16:47
TCGA-36-1570,SUCCESS,2025-04-24 17:16:58
TCGA-42-2590,SUCCESS,2025-04-24 17:17:10
TCGA-04-1530,SUCCESS,2025-04-24 17:17:26
TCGA-36-2547,SUCCESS,2025-04-24 17:17:45
TCGA-24-2026,SUCCESS,2025-04-24 17:18:00
TCGA-30-1861,SUCCESS,2025-04-24 17:18:14
TCGA-23-1118,SUCCESS,2025-04-24 17:18:30
TCGA-13-0757,SUCCESS,2025-04-24 17:18:45
TCGA-13-1409,SUCCESS,2025-04-24 17:18:54
TCGA-36-2540,SUCCESS,2025-04-24 17:19:01
TCGA-13-1405,SUCCESS,2025-04-24 17:19:11
TCGA-24-1466,SUCCESS,2025-04-24 17:19:28
TCGA-13-0807,SUCCESS,2025-04-24 17:19:39
TCGA-09-1668,SUCCESS,2025-04-24 17:19:48
TCGA-13-A5FU,SUCCESS,2025-04-24 17:19:58
TCGA-36-1571,SUCCESS,2025-04-24 17:20:08
TCGA-25-1318,SUCCESS,2025-04-24 17:20:20
TCGA-24-1418,SUCCESS,2025-04-24 17:20:30
TCGA-25-1633,SUCCESS,2025-04-24 17:20:40
TCGA-29-1694,SUCCESS,2025-04-24 17:20:49
TCGA-24-1847,SUCCESS,2025-04-24 17:21:01
TCGA-13-0805,SUCCESS,2025-04-24 17:21:10
TCGA-24-2288,SUCCESS,2025-04-24 17:21:25
TCGA-24-1430,SUCCESS,2025-04-24 17:21:36
TCGA-36-1576,SUCCESS,2025-04-24 17:21:46
TCGA-13-0888,SUCCESS,2025-04-24 17:21:59
TCGA-24-1603,SUCCESS,2025-04-24 17:22:08
TCGA-13-0803,SUCCESS,2025-04-24 17:22:23
TCGA-24-1544,SUCCESS,2025-04-24 17:22:33
TCGA-36-1580,SUCCESS,2025-04-24 17:22:43
TCGA-24-0982,SUCCESS,2025-04-24 17:22:52
TCGA-25-1316,SUCCESS,2025-04-24 17:23:00
TCGA-25-2404,SUCCESS,2025-04-24 17:23:09
TCGA-24-1562,SUCCESS,2025-04-24 17:23:16
TCGA-04-1542,SUCCESS,2025-04-24 17:23:27
TCGA-24-1422,SUCCESS,2025-04-24 17:23:39
TCGA-13-0904,SUCCESS,2025-04-24 17:23:53
TCGA-13-2071,SUCCESS,2025-04-24 17:24:04
TCGA-13-0891,SUCCESS,2025-04-24 17:24:14
TCGA-29-1695,SUCCESS,2025-04-24 17:24:25
TCGA-04-1367,SUCCESS,2025-04-24 17:24:34
TCGA-13-0921,SUCCESS,2025-04-24 17:24:45
TCGA-24-1467,SUCCESS,2025-04-24 17:24:54
TCGA-13-0923,SUCCESS,2025-04-24 17:25:07
TCGA-13-1485,SUCCESS,2025-04-24 17:25:14
TCGA-23-1029,SUCCESS,2025-04-24 17:25:23
TCGA-61-2016,SUCCESS,2025-04-24 17:25:33
TCGA-61-1998,SUCCESS,2025-04-24 17:25:43
TCGA-09-1670,SUCCESS,2025-04-24 17:25:51
TCGA-24-1616,SUCCESS,2025-04-24 17:26:02
TCGA-23-2072,SUCCESS,2025-04-24 17:26:12
TCGA-09-1675,SUCCESS,2025-04-24 17:26:22
TCGA-09-2049,SUCCESS,2025-04-24 17:26:32
TCGA-09-1673,SUCCESS,2025-04-24 17:26:46
TCGA-09-0366,SUCCESS,2025-04-24 17:26:56
TCGA-23-2641,SUCCESS,2025-04-24 17:27:06
TCGA-24-1463,SUCCESS,2025-04-24 17:27:15
TCGA-24-2035,SUCCESS,2025-04-24 17:27:26
TCGA-24-1842,SUCCESS,2025-04-24 17:27:40
TCGA-13-0765,SUCCESS,2025-04-24 17:27:50
TCGA-29-2432,SUCCESS,2025-04-24 17:28:00
TCGA-24-1553,SUCCESS,2025-04-24 17:28:11
TCGA-29-2429,SUCCESS,2025-04-24 17:28:26
TCGA-30-1891,SUCCESS,2025-04-24 17:28:38
TCGA-13-1412,SUCCESS,2025-04-24 17:28:47
TCGA-24-1924,SUCCESS,2025-04-24 17:29:00
TCGA-29-1761,SUCCESS,2025-04-24 17:29:18
TCGA-13-0797,SUCCESS,2025-04-24 17:29:29
TCGA-29-1702,SUCCESS,2025-04-24 17:29:47
TCGA-09-2048,SUCCESS,2025-04-24 17:29:55
TCGA-13-0887,SUCCESS,2025-04-24 17:30:08
TCGA-13-2060,SUCCESS,2025-04-24 17:30:20
TCGA-09-0369,SUCCESS,2025-04-24 17:30:31
TCGA-24-1567,SUCCESS,2025-04-24 17:30:41
TCGA-36-2552,SUCCESS,2025-04-24 17:30:50
TCGA-20-0991,SUCCESS,2025-04-24 17:30:59
TCGA-29-1778,SUCCESS,2025-04-24 17:31:09
TCGA-09-1666,SUCCESS,2025-04-24 17:31:21
TCGA-24-1434,SUCCESS,2025-04-24 17:31:30
TCGA-13-0912,SUCCESS,2025-04-24 17:31:39
TCGA-24-1419,SUCCESS,2025-04-24 17:31:47
TCGA-13-0883,SUCCESS,2025-04-24 17:31:57
TCGA-HZ-7918,SUCCESS,2025-04-24 17:32:06
TCGA-3A-A9IV,SUCCESS,2025-04-24 17:32:18
TCGA-IB-7654,SUCCESS,2025-04-24 17:32:28
TCGA-FB-AAPP,SUCCESS,2025-04-24 17:32:35
TCGA-HZ-7289,SUCCESS,2025-04-24 17:32:48
TCGA-F2-7273,SUCCESS,2025-04-24 17:32:59
TCGA-HZ-7923,SUCCESS,2025-04-24 17:33:06
TCGA-HZ-7924,SUCCESS,2025-04-24 17:33:15
TCGA-HZ-7920,SUCCESS,2025-04-24 17:33:24
TCGA-2J-AABP,SUCCESS,2025-04-24 17:33:38
TCGA-F2-7276,SUCCESS,2025-04-24 17:33:46
TCGA-HZ-A8P1,SUCCESS,2025-04-24 17:33:53
TCGA-IB-7888,SUCCESS,2025-04-24 17:34:01
TCGA-XD-AAUI,SUCCESS,2025-04-24 17:34:12
TCGA-3A-A9I7,SUCCESS,2025-04-24 17:34:19
TCGA-FB-AAPY,SUCCESS,2025-04-24 17:34:28
TCGA-2J-AABK,SUCCESS,2025-04-24 17:34:37
TCGA-IB-A6UG,SUCCESS,2025-04-24 17:34:47
TCGA-IB-AAUM,SUCCESS,2025-04-24 17:34:55
TCGA-IB-7886,SUCCESS,2025-04-24 17:35:03
TCGA-IB-AAUQ,SUCCESS,2025-04-24 17:35:13
TCGA-IB-7651,SUCCESS,2025-04-24 17:35:20
TCGA-3A-A9IZ,SUCCESS,2025-04-24 17:35:31
TCGA-IB-AAUU,SUCCESS,2025-04-24 17:35:39
TCGA-IB-7897,SUCCESS,2025-04-24 17:35:46
TCGA-IB-8127,SUCCESS,2025-04-24 17:35:57
TCGA-F2-A44G,SUCCESS,2025-04-24 17:36:06
TCGA-3A-A9I9,SUCCESS,2025-04-24 17:36:15
TCGA-2J-AABT,SUCCESS,2025-04-24 17:36:23
TCGA-HZ-8002,SUCCESS,2025-04-24 17:36:34
TCGA-3A-A9IR,SUCCESS,2025-04-24 17:36:42
TCGA-IB-AAUV,SUCCESS,2025-04-24 17:36:51
TCGA-HZ-8638,SUCCESS,2025-04-24 17:36:59
TCGA-3A-A9IS,SUCCESS,2025-04-24 17:37:09
TCGA-H8-A6C1,SUCCESS,2025-04-24 17:37:19
TCGA-IB-AAUW,SUCCESS,2025-04-24 17:37:25
TCGA-3A-A9IL,SUCCESS,2025-04-24 17:37:34
TCGA-FB-AAPS,SUCCESS,2025-04-24 17:37:41
TCGA-US-A77J,SUCCESS,2025-04-24 17:37:49
TCGA-IB-AAUN,SUCCESS,2025-04-24 17:37:57
TCGA-IB-AAUO,SUCCESS,2025-04-24 17:38:05
TCGA-2J-AABO,SUCCESS,2025-04-24 17:38:15
TCGA-S4-A8RO,SUCCESS,2025-04-24 17:38:25
TCGA-2L-AAQA,SUCCESS,2025-04-24 17:38:33
TCGA-FB-A545,SUCCESS,2025-04-24 17:38:41
TCGA-FZ-5919,SUCCESS,2025-04-24 17:38:50
TCGA-HZ-8519,SUCCESS,2025-04-24 17:38:58
TCGA-2L-AAQE,SUCCESS,2025-04-24 17:39:06
TCGA-HV-AA8X,SUCCESS,2025-04-24 17:39:15
TCGA-2J-AABA,SUCCESS,2025-04-24 17:39:24
TCGA-2J-AABV,SUCCESS,2025-04-24 17:39:32
TCGA-HV-A5A3,SUCCESS,2025-04-24 17:39:41
TCGA-HZ-7919,SUCCESS,2025-04-24 17:39:51
TCGA-XN-A8T5,SUCCESS,2025-04-24 17:39:59
TCGA-S4-A8RM,SUCCESS,2025-04-24 17:40:08
TCGA-2J-AABE,SUCCESS,2025-04-24 17:40:15
TCGA-3A-A9IB,SUCCESS,2025-04-24 17:40:27
TCGA-HZ-8315,SUCCESS,2025-04-24 17:40:36
TCGA-Q3-A5QY,SUCCESS,2025-04-24 17:40:44
TCGA-F2-A7TX,SUCCESS,2025-04-24 17:40:53
TCGA-HZ-A49G,SUCCESS,2025-04-24 17:41:01
TCGA-FZ-5924,SUCCESS,2025-04-24 17:41:10
TCGA-M8-A5N4,SUCCESS,2025-04-24 17:41:19
TCGA-IB-AAUP,SUCCESS,2025-04-24 17:41:26
TCGA-F2-6880,SUCCESS,2025-04-24 17:41:34
TCGA-FB-A78T,SUCCESS,2025-04-24 17:41:42
TCGA-IB-7647,SUCCESS,2025-04-24 17:41:52
TCGA-US-A779,SUCCESS,2025-04-24 17:42:00
TCGA-US-A774,SUCCESS,2025-04-24 17:42:07
TCGA-2J-AABU,SUCCESS,2025-04-24 17:42:15
TCGA-HZ-8636,SUCCESS,2025-04-24 17:42:31
TCGA-HV-AA8V,SUCCESS,2025-04-24 17:42:39
TCGA-IB-7893,SUCCESS,2025-04-24 17:42:48
TCGA-3A-A9IH,SUCCESS,2025-04-24 17:42:58
TCGA-IB-7652,SUCCESS,2025-04-24 17:43:10
TCGA-2L-AAQL,SUCCESS,2025-04-24 17:43:20
TCGA-IB-7644,SUCCESS,2025-04-24 17:43:28
TCGA-HZ-8005,SUCCESS,2025-04-24 17:43:39
TCGA-LB-A9Q5,SUCCESS,2025-04-24 17:43:47
TCGA-Q3-AA2A,SUCCESS,2025-04-24 17:43:55
TCGA-2J-AAB4,SUCCESS,2025-04-24 17:44:03
TCGA-HV-A5A6,SUCCESS,2025-04-24 17:44:13
TCGA-IB-A5SQ,SUCCESS,2025-04-24 17:44:19
TCGA-HZ-8001,SUCCESS,2025-04-24 17:44:28
TCGA-HZ-8637,SUCCESS,2025-04-24 17:44:37
TCGA-3A-A9IJ,SUCCESS,2025-04-24 17:44:46
TCGA-FB-AAQ0,SUCCESS,2025-04-24 17:44:56
TCGA-XD-AAUH,SUCCESS,2025-04-24 17:45:04
TCGA-XD-AAUG,SUCCESS,2025-04-24 17:45:12
TCGA-IB-7891,SUCCESS,2025-04-24 17:45:19
TCGA-2L-AAQJ,SUCCESS,2025-04-24 17:45:29
TCGA-FB-AAPQ,SUCCESS,2025-04-24 17:45:35
TCGA-HZ-A77O,SUCCESS,2025-04-24 17:45:43
TCGA-IB-7887,SUCCESS,2025-04-24 17:45:52
TCGA-FB-AAPZ,SUCCESS,2025-04-24 17:46:01
TCGA-LB-A7SX,SUCCESS,2025-04-24 17:46:11
TCGA-HZ-A77P,SUCCESS,2025-04-24 17:46:19
TCGA-US-A77E,SUCCESS,2025-04-24 17:46:29
TCGA-HZ-A4BK,SUCCESS,2025-04-24 17:46:38
TCGA-IB-AAUR,SUCCESS,2025-04-24 17:46:48
TCGA-3A-A9IC,SUCCESS,2025-04-24 17:46:56
TCGA-HZ-8003,SUCCESS,2025-04-24 17:47:04
TCGA-2J-AAB1,SUCCESS,2025-04-24 17:47:12
TCGA-2J-AAB6,SUCCESS,2025-04-24 17:47:21
TCGA-H6-8124,SUCCESS,2025-04-24 17:47:28
TCGA-FZ-5923,SUCCESS,2025-04-24 17:47:36
TCGA-F2-6879,SUCCESS,2025-04-24 17:47:45
TCGA-FB-A4P6,SUCCESS,2025-04-24 17:47:53
TCGA-3A-A9IX,SUCCESS,2025-04-24 17:48:01
TCGA-HZ-8317,SUCCESS,2025-04-24 17:48:10
TCGA-3A-A9J0,SUCCESS,2025-04-24 17:48:21
TCGA-HZ-A8P0,SUCCESS,2025-04-24 17:48:30
TCGA-3A-A9I5,SUCCESS,2025-04-24 17:48:39
TCGA-L1-A7W4,SUCCESS,2025-04-24 17:48:49
TCGA-YB-A89D,SUCCESS,2025-04-24 17:48:58
TCGA-IB-7646,SUCCESS,2025-04-24 17:49:07
TCGA-IB-A5SP,SUCCESS,2025-04-24 17:49:15
TCGA-2J-AABF,SUCCESS,2025-04-24 17:49:28
TCGA-FZ-5920,FAILED_NO_RESULTS,2025-04-24 17:49:33
TCGA-HZ-A9TJ,SUCCESS,2025-04-24 17:49:52
TCGA-IB-AAUT,SUCCESS,2025-04-24 17:50:00
TCGA-2L-AAQI,SUCCESS,2025-04-24 17:50:09
TCGA-2J-AAB9,SUCCESS,2025-04-24 17:50:18
TCGA-3E-AAAZ,SUCCESS,2025-04-24 17:50:26
TCGA-3E-AAAY,SUCCESS,2025-04-24 17:50:35
TCGA-RB-AA9M,SUCCESS,2025-04-24 17:50:43
TCGA-FB-A4P5,SUCCESS,2025-04-24 17:50:51
TCGA-2J-AABH,SUCCESS,2025-04-24 17:50:59
TCGA-XN-A8T3,SUCCESS,2025-04-24 17:51:08
TCGA-HZ-7925,SUCCESS,2025-04-24 17:51:16
TCGA-S4-A8RP,SUCCESS,2025-04-24 17:51:24
TCGA-YY-A8LH,SUCCESS,2025-04-24 17:51:33
TCGA-FB-AAQ1,SUCCESS,2025-04-24 17:51:42
TCGA-YH-A8SY,SUCCESS,2025-04-24 17:51:51
TCGA-HV-A7OP,SUCCESS,2025-04-24 17:52:01
TCGA-QR-A70X,SUCCESS,2025-04-24 17:52:08
TCGA-WB-A817,SUCCESS,2025-04-24 17:52:14
TCGA-S7-A7WL,SUCCESS,2025-04-24 17:52:21
TCGA-S7-A7X1,SUCCESS,2025-04-24 17:52:28
TCGA-S7-A7WO,SUCCESS,2025-04-24 17:52:34
TCGA-RT-A6Y9,SUCCESS,2025-04-24 17:52:41
TCGA-RM-A68T,SUCCESS,2025-04-24 17:52:47
TCGA-WB-A81J,SUCCESS,2025-04-24 17:52:56
TCGA-SR-A6MY,SUCCESS,2025-04-24 17:53:03
TCGA-WB-A80M,SUCCESS,2025-04-24 17:53:10
TCGA-QR-A70H,SUCCESS,2025-04-24 17:53:16
TCGA-RM-A68W,SUCCESS,2025-04-24 17:53:23
TCGA-S7-A7WN,SUCCESS,2025-04-24 17:53:29
TCGA-RW-A680,SUCCESS,2025-04-24 17:53:35
TCGA-W2-A7HH,SUCCESS,2025-04-24 17:53:42
TCGA-QT-A5XO,SUCCESS,2025-04-24 17:53:50
TCGA-RW-A8AZ,SUCCESS,2025-04-24 17:53:57
TCGA-SR-A6N0,SUCCESS,2025-04-24 17:54:04
TCGA-QR-A70M,SUCCESS,2025-04-24 17:54:11
TCGA-QR-A6H5,SUCCESS,2025-04-24 17:54:18
TCGA-WB-A80O,SUCCESS,2025-04-24 17:54:24
TCGA-SP-A6QH,SUCCESS,2025-04-24 17:54:30
TCGA-SR-A6MS,SUCCESS,2025-04-24 17:54:36
TCGA-RW-A67X,SUCCESS,2025-04-24 17:54:43
TCGA-SR-A6MV,SUCCESS,2025-04-24 17:54:49
TCGA-QR-A6GY,SUCCESS,2025-04-24 17:54:56
TCGA-QR-A70W,SUCCESS,2025-04-24 17:55:02
TCGA-QR-A70J,SUCCESS,2025-04-24 17:55:08
TCGA-RW-A686,SUCCESS,2025-04-24 17:55:15
TCGA-XG-A823,SUCCESS,2025-04-24 17:55:22
TCGA-QT-A69Q,SUCCESS,2025-04-24 17:55:27
TCGA-QR-A70P,SUCCESS,2025-04-24 17:55:34
